,make,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
38352,Ford, Fiesta,2012,3999,Manual,83009,Diesel,20,68.9,1.4
38353,Ford, Focus,2005,675,Manual,121000,Petrol,235,39.8,2.0
38354,Ford, Mondeo,2007,1200,Manual,110000,Diesel,200,47.9,2.0
38355,Ford, Mondeo,2008,1299,Manual,1,Diesel,200,47.9,2.0
38356,Ford, Fiesta,2004,950,Manual,74000,Petrol,160,45.6,1.2
38357,Ford, Fiesta,2015,6990,Manual,52080,Petrol,0,65.7,1.0
38358,Ford, C-MAX,2014,7290,Manual,51168,Petrol,30,55.4,1.0
38359,Ford, Fiesta,2014,8679,Automatic,15749,Petrol,0,57.7,1.0
38360,Ford, Fiesta,2016,7769,Manual,20525,Petrol,0,65.7,1.0
38361,Ford, Fiesta,2016,9299,Manual,30738,Petrol,0,65.7,1.0
38362,Ford, Kuga,2015,13499,Automatic,42583,Diesel,145,52.3,2.0
38363,Ford, Focus,2015,7999,Manual,45395,Diesel,0,74.3,1.5
38364,Ford, Kuga,2015,10995,Manual,41347,Diesel,145,54.3,2.0
38365,Ford, Kuga,2016,12250,Automatic,42746,Diesel,145,52.3,2.0
38366,Ford, Focus,2013,6699,Manual,29750,Diesel,0,76.4,1.6
38367,Ford, Fiesta,2015,7799,Manual,24002,Petrol,30,54.3,1.2
38368,Ford, Focus,2016,8799,Manual,37458,Diesel,0,74.3,1.5
38369,Ford, KA,2019,10000,Manual,5000,Petrol,145,47.9,1.2
38370,Ford, Kuga,2019,22500,Manual,5398,Diesel,150,37.7,2.0
38371,Ford, C-MAX,2016,9000,Manual,28136,Diesel,20,68.9,1.5
38372,Ford, Focus,2020,18500,Manual,100,Petrol,145,60.1,1.0
38373,Ford, Focus,2007,2995,Manual,63000,Petrol,240,39.8,1.8
38374,Ford, KA,2010,3995,Manual,19000,Petrol,30,55.4,1.2
38375,Ford, Focus,2016,10250,Manual,29705,Petrol,20,60.1,1.0
38376,Ford, Fiesta,2014,7500,Manual,13220,Petrol,0,65.7,1.0
38377,Ford, Fiesta,2016,12000,Automatic,18323,Petrol,0,57.7,1.0
38378,Ford, Fiesta,2020,16000,Manual,100,Petrol,145,58.9,1.0
38379,Ford, EcoSport,2020,17500,Manual,500,Petrol,145,53.3,1.0
38380,Ford, S-MAX,2016,17500,Automatic,35000,Diesel,125,56.5,2.0
38381,Ford, Fiesta,2016,8500,Manual,22119,Petrol,0,65.7,1.0
38382,Ford, Kuga,2016,13000,Manual,46729,Diesel,125,60.1,2.0
38383,Ford, C-MAX,2014,7000,Manual,33159,Diesel,30,61.4,1.6
38384,Ford, S-MAX,2019,35000,Automatic,3450,Diesel,145,51.4,2.0
38385,Ford, Fiesta,2018,10250,Manual,22600,Petrol,145,65.7,1.0
38386,Ford, Fiesta,2018,10250,Manual,23022,Petrol,145,65.7,1.0
38387,Ford, Fiesta,2016,8250,Manual,30952,Petrol,0,65.7,1.0
38388,Ford, Mondeo,2012,3495,Manual,151000,Diesel,30,65.7,1.6
38389,Ford, KA,2009,2995,Manual,73000,Petrol,30,55.4,1.2
38390,Ford, Fiesta,2011,4995,Manual,45000,Petrol,115,50.4,1.2
38391,Ford, Ka+,2018,8990,Manual,5000,Petrol,145,47.9,1.2
38392,Ford, Galaxy,2013,9290,Manual,67000,Diesel,145,49.6,2.0
38393,Ford, Fiesta,2017,11000,Manual,13903,Diesel,0,78.5,1.5
38394,Ford, KA,2008,1550,Manual,77000,Petrol,200,43.5,1.3
38395,Ford, Galaxy,2008,3995,Manual,174000,Diesel,220,44.8,1.8
38396,Ford, Focus,2009,1695,Manual,139600,Petrol,145,48.7,1.6
38397,Ford, Fiesta,2016,11000,Manual,29812,Petrol,0,65.7,1.0
38398,Ford, S-MAX,2011,5995,Manual,113000,Diesel,200,47.1,2.0
38399,Ford, S-MAX,2007,2995,Manual,129000,Diesel,200,45.6,1.8
38400,Ford, Focus,2015,5995,Manual,91000,Diesel,20,67.3,1.6
38401,Ford, Focus,2017,7495,Manual,78000,Diesel,0,74.3,1.5
38402,Ford, Focus,2016,9595,Manual,40000,Diesel,0,74.3,1.5
38403,Ford, Focus,2009,3495,Manual,75000,Petrol,200,42.2,1.6
38404,Ford, S-MAX,2017,19000,Manual,21787,Diesel,145,56.5,2.0
38405,Ford, Edge,2017,24000,Automatic,26818,Diesel,145,47.9,2.0
38406,Ford, Focus,2017,11250,Manual,41495,Diesel,145,74.3,1.5
38407,Ford, Focus,2019,17650,Manual,768,Petrol,145,60.1,1.0
38408,Ford, Focus,2019,18000,Manual,9500,Petrol,145,46.3,1.5
38409,Ford, Fiesta,2012,6495,Manual,36000,Petrol,145,48.7,1.4
38410,Ford, Fiesta,2018,10600,Manual,14861,Diesel,145,88.3,1.5
38411,Ford, Fiesta,2014,11000,Manual,34922,Petrol,145,47.9,1.6
38412,Ford, KA,2013,3895,Manual,35708,Petrol,30,57.7,1.2
38413,Ford, Galaxy,2013,9795,Automatic,52100,Diesel,200,47.1,2.0
38414,Ford, C-MAX,2009,2995,Manual,87500,Petrol,235,39.8,1.8
38415,Ford, Fiesta,2008,2695,Manual,78500,Petrol,145,47.1,1.2
38416,Ford, Fiesta,2009,3995,Manual,63400,Petrol,145,49.6,1.4
38417,Ford, Fiesta,2015,6395,Manual,42000,Petrol,30,54.3,1.2
38418,Ford, Fiesta,2006,2395,Manual,63100,Petrol,160,47.1,1.2
38419,Ford, Focus,2003,1695,Manual,89630,Petrol,200,40.9,1.6
38420,Ford, Fiesta,2011,4295,Manual,86440,Petrol,145,48.7,1.4
38421,Ford, Fiesta,2007,2795,Manual,63000,Petrol,145,47.1,1.2
38422,Ford, Fusion,2006,2495,Manual,69255,Petrol,200,43.5,1.4
38423,Ford, Kuga,2012,8995,Manual,48049,Diesel,200,47.1,2.0
38424,Ford, Mondeo,2008,3295,Manual,85500,Petrol,300,35.8,2.0
38425,Ford, Fiesta,2004,2295,Manual,88936,Petrol,200,44.1,1.4
38426,Ford, Focus,2012,5795,Manual,79094,Petrol,145,47.9,1.6
38427,Ford, Focus,2005,2295,Manual,87530,Petrol,235,39.8,2.0
38428,Ford, Focus,2010,3795,Manual,89520,Petrol,200,42.2,1.6
38429,Ford, Fiesta,2008,2695,Manual,77570,Petrol,145,47.1,1.2
38430,Ford, Focus,2008,2895,Manual,91000,Petrol,195,42.1,1.6
38431,Ford, Fiesta,2006,2395,Manual,73370,Petrol,160,47.1,1.2
38432,Ford, Fiesta,2011,4295,Manual,86451,Petrol,145,48.7,1.4
38433,Ford, Focus,2007,2695,Manual,61000,Petrol,200,40.4,1.6
38434,Ford, Kuga,2009,6295,Manual,54094,Diesel,235,44.1,2.0
38435,Ford, Kuga,2009,4995,Manual,91770,Diesel,235,44.1,2.0
38436,Ford, Fusion,2008,1895,Manual,105000,Petrol,200,42.8,1.6
38437,Ford, Fiesta,2019,18949,Automatic,6,Petrol,150,48.7,1.0
38438,Ford, Fiesta,2017,9450,Manual,22000,Petrol,150,65.7,1.0
38439,Ford, Focus,2016,13651,Automatic,8598,Petrol,150,46.3,1.5
38440,Ford, Focus,2016,9552,Manual,32963,Diesel,0,74.3,1.5
38441,Ford, Kuga,2017,20450,Automatic,14293,Diesel,150,54.3,2.0
38442,Ford, B-MAX,2017,10283,Manual,4880,Petrol,145,55.4,1.0
38443,Ford, Focus,2017,10811,Manual,23881,Petrol,20,60.1,1.0
38444,Ford, KA,2009,2350,Manual,92000,Petrol,30,55.4,1.2
38445,Ford, Focus,2011,5750,Manual,35000,Petrol,140,47.1,1.6
38446,Ford, EcoSport,2017,10837,Automatic,10113,Petrol,160,44.8,1.5
38447,Ford, Focus,2019,19337,Automatic,675,Petrol,145,42.8,1.0
38448,Ford, Fiesta,2018,12282,Manual,6654,Petrol,145,58.9,1.0
38449,Ford, Grand C-MAX,2017,12450,Manual,10546,Petrol,145,54.3,1.0
38450,Ford, Grand C-MAX,2019,14450,Manual,7570,Petrol,145,47.9,1.0
38451,Ford, Focus,2017,9950,Manual,36590,Petrol,20,61.4,1.0
38452,Ford, KA,2018,8217,Manual,15179,Petrol,150,57.7,1.2
38453,Ford, Mondeo,2011,8950,Automatic,29901,Petrol,265,36.7,2.0
38454,Ford, Fiesta,2017,8950,Manual,19910,Petrol,125,54.3,1.2
38455,Ford, Kuga,2016,10000,Manual,89670,Diesel,125,60.1,2.0
38456,Ford, Kuga,2017,11500,Manual,82240,Diesel,145,54.3,2.0
38457,Ford, Mondeo,2016,10295,Automatic,102370,Hybrid,0,67.3,2.0
38458,Ford, Fiesta,2017,8137,Manual,28903,Petrol,150,65.7,1.0
38459,Ford, Mondeo,2016,8295,Manual,99490,Diesel,30,65.7,2.0
38460,Ford, Fiesta,2017,7695,Manual,36440,Diesel,0,78.5,1.5
38461,Ford, Focus,2014,5500,Manual,75170,Petrol,30,56.5,1.0
38462,Ford, Mondeo,2015,8000,Automatic,109880,Diesel,125,58.9,2.0
38463,Ford, EcoSport,2019,18495,Manual,1350,Petrol,145,51.4,1.0
38464,Ford, Fiesta,2019,12099,Manual,1598,Petrol,145,58.9,1.0
38465,Ford, Fiesta,2019,12096,Manual,17,Petrol,145,58.9,1.0
38466,Ford, Fiesta,2019,12096,Manual,791,Petrol,145,58.9,1.0
38467,Ford, Fiesta,2017,10103,Manual,14415,Petrol,145,65.7,1.0
38468,Ford, EcoSport,2019,18495,Automatic,25,Petrol,145,45.6,1.0
38469,Ford, EcoSport,2019,18495,Automatic,8,Petrol,145,45.6,1.0
38470,Ford, Kuga,2019,20495,Manual,50,Diesel,145,38.2,2.0
38471,Ford, Kuga,2019,22367,Manual,5200,Diesel,145,47.9,2.0
38472,Ford, EcoSport,2019,17994,Manual,2657,Petrol,145,51.4,1.0
38473,Ford, Focus,2019,20993,Manual,1813,Petrol,145,49.6,1.0
38474,Ford, S-MAX,2016,15880,Automatic,46200,Diesel,145,52.3,2.0
38475,Ford, S-MAX,2015,16990,Automatic,38000,Petrol,260,35.8,2.0
38476,Ford, Focus,2017,8990,Manual,19000,Petrol,20,61.4,1.0
38477,Ford, KA,2013,4490,Manual,51000,Petrol,30,57.7,1.2
38478,Ford, Fiesta,2019,14175,Manual,13,Petrol,145,56.5,1.0
38479,Ford, Fiesta,2017,10892,Manual,16301,Petrol,145,62.8,1.0
38480,Ford, Focus,2015,6995,Automatic,80208,Petrol,160,44.8,1.6
38481,Ford, Focus,2017,9675,Manual,33173,Petrol,20,61.4,1.0
38482,Ford, Fiesta,2017,9275,Manual,13085,Diesel,0,78.5,1.5
38483,Ford, Focus,2013,7495,Manual,51000,Diesel,20,67.3,1.6
38484,Ford, Mondeo,2012,7995,Manual,51000,Diesel,145,53.3,2.0
38485,Ford, Focus,2012,6995,Manual,36000,Petrol,145,47.9,1.6
38486,Ford, Fiesta,2012,5995,Manual,45000,Petrol,125,50.4,1.2
38487,Ford, Kuga,2014,10995,Manual,45000,Diesel,145,53.3,2.0
38488,Ford, Kuga,2017,15990,Automatic,21845,Petrol,145,38.2,1.5
38489,Ford, Fiesta,2017,10290,Manual,7824,Petrol,145,65.7,1.0
38490,Ford, Fiesta,2016,7290,Manual,54277,Petrol,0,65.7,1.0
38491,Ford, Fiesta,2014,7490,Semi-Auto,39404,Petrol,150,47.9,1.6
38492,Ford, Fiesta,2017,6795,Manual,65290,Diesel,0,88.3,1.5
38493,Ford, Focus,2018,12990,Manual,20000,Petrol,145,58.9,1.0
38494,Ford, Fiesta,2014,6698,Manual,38192,Petrol,0,65.7,1.0
38495,Ford, Fiesta,2016,7298,Manual,32688,Diesel,0,76.4,1.5
38496,Ford, Fiesta,2016,7698,Manual,19799,Petrol,125,54.3,1.2
38497,Ford, KA,2011,3698,Manual,66561,Petrol,30,57.7,1.2
38498,Ford, Fiesta,2015,5998,Manual,54000,Diesel,0,76.4,1.5
38499,Ford, C-MAX,2015,6999,Manual,48025,Petrol,30,55.4,1.0
38500,Ford, B-MAX,2013,5999,Manual,40306,Petrol,30,55.4,1.0
38501,Ford, KA,2014,5499,Manual,21200,Petrol,30,57.7,1.2
38502,Ford, Focus,2009,3895,Manual,90000,Diesel,145,54.2,1.8
38503,Ford, Fiesta,2007,2895,Manual,50000,Petrol,160,45.6,1.4
38504,Ford, Focus,2009,2695,Manual,104000,Diesel,205,47.9,2.0
38505,Ford, KA,2010,2995,Manual,48000,Petrol,30,55.4,1.2
38506,Ford, B-MAX,2013,6995,Manual,45000,Petrol,145,47.1,1.4
38507,Ford, Fiesta,2013,5498,Manual,23000,Petrol,30,54.3,1.2
38508,Ford, Mondeo,2018,20000,Automatic,10999,Diesel,145,57.7,2.0
38509,Ford, KA,2014,4250,Manual,43001,Petrol,30,57.7,1.2
38510,Ford, Mondeo,2017,17490,Automatic,22000,Petrol,145,37.2,2.0
38511,Ford, Kuga,2015,14990,Automatic,29000,Petrol,235,38.2,1.5
38512,Ford, B-MAX,2017,8990,Manual,30000,Petrol,145,57.7,1.0
38513,Ford, Fiesta,2018,11250,Automatic,37289,Petrol,145,54.3,1.0
38514,Ford, Fiesta,2009,3695,Manual,45962,Petrol,145,49.6,1.2
38515,Ford, Focus,2013,12495,Manual,37000,Petrol,230,39.2,2.0
38516,Ford, Mondeo,2018,16000,Automatic,18000,Diesel,150,57.7,2.0
38517,Ford, Fiesta,2017,7780,Manual,29328,Petrol,150,65.7,1.0
38518,Ford, Focus,2019,18000,Automatic,5000,Petrol,150,39.8,1.5
38519,Ford, Focus,2010,5295,Manual,64572,Petrol,265,37.7,1.0
38520,Ford, Fusion,2005,2095,Manual,31000,Petrol,200,41.5,1.4
38521,Ford, Galaxy,2019,24500,Automatic,4406,Diesel,145,54.3,2.0
38522,Ford, Fiesta,2016,8790,Manual,17400,Petrol,0,65.7,1.0
38523,Ford, EcoSport,2017,9290,Manual,35000,Diesel,30,64.2,1.5
38524,Ford, Fiesta,2009,5290,Automatic,53000,Petrol,200,43.4,1.4
38525,Ford, Fiesta,2009,2250,Manual,100000,Diesel,20,67.3,1.6
38526,Ford, Mondeo,2015,8990,Automatic,82000,Diesel,125,58.9,2.0
38527,Ford, Fiesta,2019,13421,Manual,10000,Petrol,145,58.9,1.0
38528,Ford, Fiesta,2008,2350,Manual,59500,Petrol,145,47.1,1.2
38529,Ford, Streetka,2006,1850,Manual,74055,Petrol,290,35.8,1.6
38530,Ford, Galaxy,2010,5995,Manual,113000,Diesel,200,49.6,2.0
38531,Ford, Focus,2012,4995,Manual,81000,Petrol,145,47.9,1.6
38532,Ford, Fiesta,2017,8995,Manual,35000,Petrol,145,65.7,1.0
38533,Ford, Fiesta,2017,11500,Automatic,6273,Petrol,0,57.7,1.0
38534,Ford, Fiesta,2016,10000,Manual,21780,Petrol,0,65.7,1.0
38535,Ford, EcoSport,2018,14350,Manual,22862,Petrol,150,54.3,1.0
38536,Ford, Kuga,2015,11500,Automatic,80083,Diesel,150,52.3,2.0
38537,Ford, Focus,2016,8450,Manual,56022,Diesel,0,74.3,1.5
38538,Ford, Focus,2016,8750,Manual,58665,Diesel,0,74.3,1.5
38539,Ford, Kuga,2013,9650,Manual,44808,Diesel,200,47.9,2.0
38540,Ford, Kuga,2019,18900,Manual,6221,Petrol,145,39.2,1.5
38541,Ford, Fiesta,2017,13650,Manual,12561,Petrol,145,47.9,1.6
38542,Ford, Grand C-MAX,2017,12250,Manual,20292,Petrol,30,54.3,1.0
38543,Ford, Kuga,2018,17250,Manual,16370,Diesel,145,64.2,1.5
38544,Ford, Fiesta,2017,8500,Manual,10745,Petrol,145,54.3,1.2
38545,Ford, Fiesta,2016,7500,Manual,43573,Petrol,0,65.7,1.0
38546,Ford, Fiesta,2018,9250,Manual,12072,Petrol,145,64.2,1.1
38547,Ford, S-MAX,2017,19000,Semi-Auto,33620,Diesel,145,51.4,2.0
38548,Ford, Kuga,2016,12990,Automatic,50914,Diesel,150,52.3,2.0
38549,Ford, Focus,2009,21500,Manual,44482,Petrol,330,30.1,2.5
38550,Ford, Fiesta,2016,7900,Manual,27786,Petrol,125,54.3,1.2
38551,Ford, Fiesta,2014,11400,Manual,19344,Petrol,150,47.9,1.6
38552,Ford, Focus,2003,495,Manual,177644,Petrol,200,41.5,1.6
38553,Ford, EcoSport,2018,17000,Automatic,2770,Petrol,150,48.7,1.0
38554,Ford, Fiesta,2018,9000,Manual,11371,Petrol,150,64.2,1.1
38555,Ford, Fiesta,2015,8000,Manual,14100,Petrol,0,65.7,1.0
38556,Ford, Fiesta,2017,8950,Manual,26000,Petrol,0,65.7,1.0
38557,Ford, Fiesta,2017,12950,Manual,27000,Petrol,150,47.9,1.6
38558,Ford, Fiesta,2018,9450,Manual,10000,Petrol,150,64.2,1.1
38559,Ford, Focus,2017,8900,Manual,46134,Petrol,145,60.1,1.0
38560,Ford, Kuga,2017,17250,Manual,21277,Diesel,145,60.1,2.0
38561,Ford, Kuga,2015,9600,Manual,52990,Diesel,125,60.1,2.0
38562,Ford, Focus,2016,14400,Manual,27505,Diesel,20,67.3,2.0
38563,Ford, Focus,2018,13450,Automatic,15267,Diesel,145,64.2,2.0
38564,Ford, Mondeo,2016,10000,Manual,60533,Diesel,0,78.5,1.5
38565,Ford, Ka+,2019,10000,Manual,940,Petrol,150,47.9,1.2
38566,Ford, Grand C-MAX,2017,11700,Manual,20064,Petrol,30,54.3,1.0
38567,Ford, EcoSport,2017,9500,Manual,32222,Diesel,30,64.2,1.5
38568,Ford, Fiesta,2017,12999,Manual,15974,Petrol,145,47.9,1.6
38569,Ford, EcoSport,2017,10300,Manual,15191,Diesel,30,64.2,1.5
38570,Ford, C-MAX,2015,9250,Manual,23659,Petrol,30,55.4,1.0
38571,Ford, Fiesta,2017,9000,Manual,22753,Petrol,150,64.2,1.1
38572,Ford, Fiesta,2018,11200,Manual,20471,Petrol,150,65.7,1.0
38573,Ford, Kuga,2019,18990,Manual,14782,Petrol,145,35.3,1.5
38574,Ford, Fiesta,2014,8150,Manual,36571,Petrol,0,65.7,1.0
38575,Ford, Focus,2016,10000,Manual,30208,Petrol,20,60.1,1.0
38576,Ford, Fiesta,2016,8000,Manual,9349,Petrol,125,54.3,1.2
38577,Ford, Fiesta,2014,7000,Manual,56669,Petrol,0,65.7,1.0
38578,Ford, Puma,2019,19000,Manual,1693,Petrol,145,50.4,1.0
38579,Ford, EcoSport,2018,14750,Manual,6551,Petrol,145,54.3,1.0
38580,Ford, Focus,2015,12995,Manual,33000,Diesel,20,67.3,2.0
38581,Ford, Focus,2017,18000,Manual,18805,Petrol,150,41.5,2.0
38582,Ford, Kuga,2017,16500,Semi-Auto,25788,Diesel,150,54.3,2.0
38583,Ford, Fiesta,2014,6400,Manual,74047,Petrol,20,62.8,1.0
38584,Ford, Kuga,2016,11900,Manual,30109,Diesel,125,60.1,2.0
38585,Ford, Kuga,2016,12200,Manual,25496,Diesel,125,60.1,2.0
38586,Ford, Fusion,2009,1450,Manual,94028,Petrol,205,43.5,1.4
38587,Ford, S-MAX,2011,4990,Automatic,111200,Diesel,200,47.1,2.0
38588,Ford, C-MAX,2011,4990,Automatic,68662,Diesel,160,50.4,2.0
38589,Ford, Mondeo,2013,5990,Manual,40000,Petrol,200,42.2,1.6
38590,Ford, C-MAX,2016,11290,Manual,25000,Petrol,30,55.4,1.0
38591,Ford, Focus,2017,9700,Manual,29266,Petrol,145,60.1,1.0
38592,Ford, Focus,2015,9500,Manual,32245,Petrol,20,60.1,1.0
38593,Ford, Focus,2013,6500,Manual,57029,Petrol,30,56.5,1.0
38594,Ford, Kuga,2018,21000,Automatic,18594,Diesel,150,54.3,2.0
38595,Ford, Galaxy,2017,19500,Manual,26000,Diesel,125,56.5,2.0
38596,Ford, Fiesta,2017,11500,Manual,12901,Petrol,150,65.7,1.0
38597,Ford, Focus,2017,10750,Manual,25519,Diesel,145,74.3,1.5
38598,Ford, Kuga,2017,13500,Manual,13624,Diesel,150,64.2,1.5
38599,Ford, Fiesta,2019,17500,Manual,7410,Petrol,150,40.3,1.5
38600,Ford, Kuga,2016,15250,Manual,16686,Diesel,150,54.3,2.0
38601,Ford, Fiesta,2018,15750,Automatic,12036,Petrol,150,48.7,1.0
38602,Ford, Fiesta,2019,11500,Manual,735,Petrol,145,48.7,1.1
38603,Ford, Fiesta,2019,13000,Manual,1334,Petrol,145,48.7,1.1
38604,Ford, KA,2013,4250,Manual,35018,Petrol,30,57.7,1.2
38605,Ford, Focus,2016,9995,Manual,24664,Petrol,20,61.4,1.0
38606,Ford, Fiesta,2012,5495,Manual,58400,Petrol,150,48.7,1.0
38607,Ford, Fiesta,2018,13995,Manual,7452,Petrol,150,65.7,1.0
38608,Ford, Focus,2011,4995,Manual,70000,Petrol,145,47.9,1.6
38609,Ford, EcoSport,2016,10495,Manual,16000,Petrol,125,52.3,1.0
38610,Ford, KA,2012,4290,Manual,47000,Petrol,30,57.7,1.2
38611,Ford, Focus,2016,9990,Automatic,23700,Petrol,165,44.8,1.6
38612,Ford, Focus,2017,11995,Manual,6654,Petrol,150,60.1,1.0
38613,Ford, Focus,2018,13495,Manual,11139,Petrol,150,57.7,1.0
38614,Ford, Kuga,2010,7495,Manual,45486,Petrol,205,47.9,1.6
38615,Ford, Grand C-MAX,2016,8750,Automatic,36541,Diesel,30,58.9,1.5
38616,Ford, Focus,2016,7995,Manual,39094,Petrol,20,61.4,1.0
38617,Ford, Fiesta,2019,12750,Manual,7269,Petrol,145,58.9,1.0
38618,Ford, Fiesta,2008,2650,Manual,73206,Petrol,150,47.1,1.2
38619,Ford, Fiesta,2013,5725,Manual,75100,Petrol,0,65.7,1.0
38620,Ford, Focus,2012,5175,Manual,70000,Petrol,20,58.9,1.0
38621,Ford, Fiesta,2012,4250,Manual,68000,Petrol,125,50.4,1.2
38622,Ford, Focus,2017,11495,Automatic,21000,Petrol,150,51.4,1.0
38623,Ford, Focus,2018,15495,Manual,11041,Petrol,150,60.1,1.0
38624,Ford, Focus,2018,15495,Manual,10561,Petrol,150,60.1,1.0
38625,Ford, Kuga,2016,15750,Automatic,35624,Petrol,235,38.2,1.5
38626,Ford, Fiesta,2016,8495,Manual,36346,Petrol,0,65.7,1.0
38627,Ford, Fiesta,2016,8495,Manual,41966,Petrol,20,62.8,1.0
38628,Ford, Fiesta,2014,8750,Automatic,25624,Petrol,0,57.7,1.0
38629,Ford, Fiesta,2018,12249,Automatic,34812,Petrol,145,54.3,1.0
38630,Ford, Edge,2019,33994,Automatic,14,Diesel,145,37.2,2.0
38631,Ford, Fiesta,2017,10295,Manual,9600,Petrol,0,65.7,1.0
38632,Ford, KA,2018,9250,Manual,7973,Petrol,150,57.7,1.2
38633,Ford, Fiesta,2019,12249,Manual,2131,Petrol,145,55.4,1.1
38634,Ford, Grand C-MAX,2016,12295,Manual,36706,Diesel,30,61.4,2.0
38635,Ford, C-MAX,2015,10995,Automatic,37060,Diesel,30,64.2,1.5
38636,Ford, Kuga,2017,15995,Automatic,42325,Diesel,145,54.3,2.0
38637,Ford, Fiesta,2011,5995,Manual,49971,Petrol,125,50.4,1.2
38638,Ford, Focus,2016,10250,Automatic,29320,Petrol,125,51.4,1.0
38639,Ford, Focus,2015,9250,Manual,24614,Petrol,20,61.4,1.0
38640,Ford, KA,2019,11495,Manual,1818,Petrol,145,47.9,1.2
38641,Ford, Fiesta,2012,5500,Manual,41698,Petrol,125,50.4,1.2
38642,Ford, Edge,2019,33495,Automatic,1,Diesel,145,37.2,2.0
38643,Ford, S-MAX,2017,15895,Automatic,50754,Diesel,125,52.3,2.0
38644,Ford, Fiesta,2017,11295,Automatic,12674,Petrol,0,57.7,1.0
38645,Ford, Fiesta,2018,16495,Automatic,2210,Petrol,145,48.7,1.0
38646,Ford, EcoSport,2019,18994,Automatic,7,Petrol,145,45.6,1.0
38647,Ford, Focus,2019,16899,Automatic,11997,Petrol,145,74.3,1.5
38648,Ford, Kuga,2019,24995,Automatic,2348,Diesel,145,38.7,2.0
38649,Ford, Fiesta,2018,11295,Manual,10365,Petrol,145,58.9,1.0
38650,Ford, Fiesta,2018,11494,Automatic,32486,Petrol,145,54.3,1.0
38651,Ford, Fiesta,2013,7785,Automatic,7000,Petrol,145,47.9,1.6
38652,Ford, C-MAX,2017,8795,Manual,13000,Petrol,160,44.1,1.6
38653,Ford, B-MAX,2015,7785,Automatic,16000,Petrol,165,44.1,1.6
38654,Ford, Focus,2015,7195,Manual,70000,Diesel,0,74.3,1.5
38655,Ford, B-MAX,2016,9395,Automatic,2000,Petrol,165,44.1,1.6
38656,Ford, Mustang,2018,30500,Manual,5000,Petrol,145,20.9,5.0
38657,Ford, Galaxy,2018,18160,Semi-Auto,31458,Diesel,145,52.3,2.0
38658,Ford, EcoSport,2019,17494,Manual,5000,Petrol,145,51.4,1.0
38659,Ford, Kuga,2019,22492,Automatic,6800,Diesel,145,47.9,2.0
38660,Ford, Focus,2018,15395,Manual,18500,Petrol,145,60.1,1.0
38661,Ford, EcoSport,2019,15695,Manual,3490,Petrol,145,53.3,1.0
38662,Ford, EcoSport,2017,9000,Manual,34723,Petrol,125,53.3,1.0
38663,Ford, Edge,2017,22295,Automatic,26405,Diesel,145,48.7,2.0
38664,Ford, Kuga,2017,14000,Manual,40168,Diesel,145,54.3,2.0
38665,Ford, Kuga,2019,17795,Manual,10200,Petrol,145,34.4,1.5
38666,Ford, Fiesta,2017,9295,Manual,14824,Petrol,0,65.7,1.0
38667,Ford, Fiesta,2017,8895,Manual,33707,Petrol,0,65.7,1.0
38668,Ford, KA,2009,3295,Manual,68441,Petrol,30,55.4,1.2
38669,Ford, Fiesta,2016,9295,Manual,10092,Petrol,0,65.7,1.0
38670,Ford, Fiesta,2015,6999,Manual,38855,Petrol,125,54.3,1.2
38671,Ford, Mondeo,2012,6499,Manual,58000,Petrol,160,44.1,1.6
38672,Ford, Focus,2016,8999,Manual,39000,Diesel,0,74.3,1.5
38673,Ford, Fiesta,2016,8999,Manual,55600,Petrol,0,65.7,1.0
38674,Ford, Mondeo,2015,8999,Manual,72450,Diesel,20,68.9,2.0
38675,Ford, Fiesta,2017,9999,Manual,26250,Petrol,150,65.7,1.0
38676,Ford, Focus,2018,18999,Manual,20300,Petrol,150,41.5,2.0
38677,Ford, Fiesta,2012,5999,Manual,62300,Petrol,0,65.7,1.0
38678,Ford, Fiesta,2017,10999,Manual,16300,Petrol,150,65.7,1.0
38679,Ford, EcoSport,2018,12995,Manual,2135,Petrol,145,54.3,1.0
38680,Ford, Fiesta,2013,5295,Manual,54138,Petrol,30,54.3,1.2
38681,Ford, Focus,2012,7795,Manual,22789,Petrol,30,55.4,1.0
38682,Ford, Fiesta,2014,8495,Manual,18358,Petrol,0,65.7,1.0
38683,Ford, Focus,2018,12295,Manual,16136,Petrol,145,60.1,1.0
38684,Ford, Fiesta,2017,10495,Automatic,31597,Petrol,0,57.7,1.0
38685,Ford, Kuga,2018,24995,Automatic,21516,Diesel,140,54.3,2.0
38686,Ford, Focus,2018,12295,Manual,15893,Petrol,145,60.1,1.0
38687,Ford, Fiesta,2018,12295,Automatic,25090,Petrol,150,54.3,1.0
38688,Ford, Fiesta,2013,5795,Manual,69163,Petrol,0,65.7,1.0
38689,Ford, Grand C-MAX,2016,10995,Automatic,28376,Diesel,125,56.5,2.0
38690,Ford, Fiesta,2016,9995,Manual,8067,Petrol,20,62.8,1.0
38691,Ford, Fiesta,2010,4795,Manual,54869,Petrol,150,48.7,1.6
38692,Ford, C-MAX,2011,4495,Manual,94000,Diesel,30,61.4,1.6
38693,Ford, Focus,2015,11495,Manual,58655,Diesel,20,67.3,2.0
38694,Ford, Focus,2016,10995,Automatic,34646,Petrol,150,46.3,1.5
38695,Ford, S-MAX,2012,5995,Semi-Auto,108822,Diesel,200,47.1,2.0
